-	-	-	-	<log_i_izraz> -> <bin_ili_izraz>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p166	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	<bin_ili_izraz> -> <bin_xili_izraz>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p167	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	<multiplikativni_izraz> -> <cast_izraz>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	<lista_deklaracija> -> <deklaracija>	<lista_deklaracija> -> <deklaracija>	-	-	-	-	<lista_deklaracija> -> <deklaracija>	-	<lista_deklaracija> -> <deklaracija>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p168	p169	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	<naredba> -> <izraz_naredba>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	<izraz> -> <izraz_pridruzivanja>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	<bin_i_izraz> -> <jednakosni_izraz>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p170	-	-	-	-	-	-	-	-	-	p171	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	p78	-	p174	-	p80	p81	p7	p8	p82	-	p83	p84	p9	p85	p10	p86	-	p87	p88	p44	p89	-	-	-	p90	-	-	-	-	-	-	p91	-	-	-	p48	-	-	-	p49	p50	p92	-	p93	-	s52	s53	s54	s55	s56	-	s172	-	-	-	-	-	s58	s59	s60	s61	-	-	-	-	s173	-	-	s64	s65	s66	s67	s68	s69	s70	s71	s72	-	s73	s74	s4	s75	s76	s77	-	
-	p78	-	p176	-	p80	p81	-	-	p82	-	p83	p84	-	p85	-	p86	-	p87	p88	p44	p89	-	-	-	p90	-	-	-	-	-	-	p91	-	-	-	p48	-	-	-	p49	p50	p92	-	p93	-	s52	s53	s54	s55	s56	-	-	-	-	-	-	-	s58	s59	s60	s61	-	-	-	-	-	-	-	s64	s65	s66	s175	s68	s69	s70	s71	s72	-	s73	s74	-	-	s76	s77	-	
-	-	-	-	<log_ili_izraz> -> <log_i_izraz>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p177	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	<izraz_pridruzivanja> -> <log_ili_izraz>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p178	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	<aditivni_izraz> -> <multiplikativni_izraz>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p179	-	-	-	-	-	-	-	-	p180	-	-	-	p181	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	<lista_naredbi> -> <naredba>	-	-	-	<lista_naredbi> -> <naredba>	<lista_naredbi> -> <naredba>	-	-	<lista_naredbi> -> <naredba>	-	<lista_naredbi> -> <naredba>	<lista_naredbi> -> <naredba>	-	<lista_naredbi> -> <naredba>	-	<lista_naredbi> -> <naredba>	-	<lista_naredbi> -> <naredba>	<lista_naredbi> -> <naredba>	<lista_naredbi> -> <naredba>	<lista_naredbi> -> <naredba>	-	-	-	<lista_naredbi> -> <naredba>	-	-	-	-	-	-	<lista_naredbi> -> <naredba>	-	-	-	<lista_naredbi> -> <naredba>	-	-	-	<lista_naredbi> -> <naredba>	<lista_naredbi> -> <naredba>	<lista_naredbi> -> <naredba>	-	<lista_naredbi> -> <naredba>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	<naredba> -> <naredba_grananja>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	<naredba> -> <naredba_petlje>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	<naredba> -> <naredba_skoka>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	<jednakosni_izraz> -> <odnosni_izraz>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p182	p183	-	-	-	p184	p185	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	<unarni_izraz> -> <postfiks_izraz>	-	-	-	-	-	-	-	-	-	-	-	-	p186	-	p187	-	-	-	-	-	p188	-	-	-	-	-	-	p189	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	<postfiks_izraz> -> <primarni_izraz>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	<naredba> -> <slozena_naredba>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	p107	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p191	-	-	-	-	-	-	-	-	-	-	-	-	-	s13	s106	-	-	-	-	-	-	s190	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	<cast_izraz> -> <unarni_izraz>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p192	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	p78	-	-	-	p80	-	-	-	-	-	-	-	-	-	-	-	-	-	p195	p44	p89	-	-	-	p90	-	-	-	-	-	-	p91	-	-	-	p48	-	-	-	p49	p50	-	-	p93	-	-	-	-	-	s193	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s72	-	s73	-	-	-	s194	s77	-	
-	-	-	-	<primarni_izraz> -> BROJ	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	<slozena_naredba> -> L_VIT_ZAGRADA D_VIT_ZAGRADA	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	<primarni_izraz> -> IDN	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p196	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p197	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p198	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p199	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	p78	-	-	-	p80	-	-	-	-	-	-	-	-	-	-	-	-	-	p88	p44	p89	-	-	-	p90	-	-	-	-	-	-	p91	-	-	-	p48	-	-	-	p49	p50	p201	-	p93	-	s52	s53	s54	s55	s56	-	-	-	-	-	-	-	s200	-	s60	s61	-	-	-	-	-	-	-	s64	s65	s66	-	-	-	-	s71	s72	-	s73	-	-	-	s76	s77	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p202	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	p78	-	p205	-	p80	p81	p7	p8	p82	-	p83	p84	p9	p85	p10	p86	-	p87	p88	p44	p89	-	-	-	p90	-	-	-	-	-	-	p91	-	-	-	p48	-	-	-	p49	p50	p92	-	p93	-	s52	s53	s54	s55	s56	-	s57	-	-	-	-	-	s58	s59	s60	s61	-	s203	-	-	s204	-	-	s64	s65	s66	s67	s68	s69	s70	s71	s72	-	s73	s74	s4	s75	s76	s77	-	
-	p149	-	-	-	p150	-	p151	p152	-	-	-	-	p153	-	p154	-	-	-	p155	p44	p156	-	-	-	p157	-	-	-	-	-	-	p158	-	-	-	p48	-	-	-	p49	p50	-	-	p159	-	s130	s131	s132	s133	s134	-	-	-	s206	-	-	-	s207	-	s137	s138	-	-	-	-	-	-	s139	s140	s141	s142	-	-	-	-	s143	s144	-	s145	-	s146	-	s147	s148	-	
-	-	-	-	<primarni_izraz> -> NIZ_ZNAKOVA	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	p78	-	-	-	p80	-	-	-	-	-	-	-	-	-	-	-	-	-	p209	p44	p89	-	-	-	p90	-	-	-	-	-	-	p91	-	-	-	p48	-	-	-	p49	p50	-	-	p93	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s72	-	s73	-	-	-	s208	s77	-	
-	p78	-	-	-	p80	-	-	-	-	-	-	-	-	-	-	-	-	-	p209	p44	p89	-	-	-	p90	-	-	-	-	-	-	p91	-	-	-	p48	-	-	-	p49	p50	-	-	p93	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s72	-	s73	-	-	-	s210	s77	-	
-	-	-	-	-	-	-	-	-	-	<izraz_naredba> -> TOCKAZAREZ	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	<primarni_izraz> -> ZNAK	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	<lista_parametara> -> <deklaracija_parametra>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	p211	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p212	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	p98	p99	-	-	-	-	p100	-	p101	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	<specifikatori_deklaracije> -> <specifikator_tipa>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s96	s213	-	-	-	
-	-	-	-	-	p215	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	<deklaracija_parametra> -> <specifikatori_deklaracije>	-	-	-	-	-	-	-	-	-	-	-	-	-	s214	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	<specifikator_tipa> -> KR_CHAR	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	p98	p99	-	-	-	-	p100	-	p101	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	<specifikatori_deklaracije> -> KR_CONST	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s96	s216	-	-	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	<specifikator_tipa> -> KR_INT	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	<specifikator_tipa> -> KR_VOID	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	<init_deklarator> -> <izravni_deklarator> OP_PRIDRUZI <inicijalizator>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	<inicijalizator> -> <izraz_pridruzivanja>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	p233	-	-	-	p234	-	-	-	-	-	-	-	-	-	-	-	-	-	p235	p44	p236	-	-	-	p237	-	-	-	-	-	-	p238	-	-	-	p48	-	-	-	p49	p50	-	-	p239	-	s217	s218	s219	s220	s221	-	-	-	-	-	-	-	-	-	s222	s223	-	-	-	s224	-	-	-	s225	s226	s227	-	-	-	-	s228	s229	-	s230	-	-	-	s231	s232	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	<lista_init_deklaratora> -> <lista_init_deklaratora> ZAREZ <init_deklarator>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p240	-	p241	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	p23	-	-	-	-	<init_deklarator> -> <izravni_deklarator>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	-	-	-	<izravni_deklarator> -> IDN	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	-	-	-	-	s30	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s242	-	-	-	-	-	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	-	-	-	-	s30	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s243	-	-	-	-	-	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	s26	-	-	-	s30	-	-	-	-	-	-	-	-	-	-	s244	-	-	-	-	-	-	-	-	-	s34	-	-	-	-	s35	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	s26	s27	-	s245	s30	-	-	-	-	-	-	-	-	-	-	s31	-	-	-	-	-	-	-	-	-	s34	-	-	-	-	s35	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	s26	s246	-	-	s30	-	-	-	-	-	-	-	-	-	-	s31	-	-	-	-	-	-	-	-	-	s34	-	-	-	-	s35	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	s26	-	-	-	s30	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s34	-	-	-	-	s247	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	s26	-	-	-	s30	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s34	-	-	-	-	s248	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	s26	s27	s249	s29	s30	-	-	-	-	-	-	-	-	-	-	s31	-	-	-	-	-	-	-	-	-	s34	-	-	-	-	s35	s36	-	s37	-	-	-	s38	s39	-	
-	-	-	-	<izravni_deklarator> -> <izravni_deklarator> L_UGL_ZAGRADA <log_ili_izraz> D_UGL_ZAGRADA	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	s26	s27	s28	s29	s30	-	-	-	-	-	-	-	-	-	-	s31	-	-	-	-	-	-	-	s250	-	s34	-	-	-	-	s35	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	-	-	-	-	s251	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	-	-	-	-	s252	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	-	-	-	-	s253	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	s254	-	-	-	s30	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s34	-	-	-	-	-	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	s255	-	-	-	s30	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s34	-	-	-	-	-	s36	-	s37	-	-	-	s38	s39	-	
-	p40	-	-	-	p42	-	-	-	-	-	-	-	-	-	-	-	-	-	p43	p44	p45	-	-	-	p46	-	-	-	-	-	-	p47	-	-	-	p48	-	-	-	p49	p50	-	-	p51	-	s256	-	-	-	s30	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	s34	-	-	-	-	-	s36	-	s37	-	-	-	s38	s39	-	
